,State,County,Urban,lapop1,lapop10,LAPOP1_10,POP2010,lalowi1,lalowi10,lakids1,lakids10,laseniors1,laseniors10,lawhite1,lawhite10,lablack1,lablack10,laasian1,laasian10,lahisp1,lahisp10,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractHispanic,la1_ratio,la10_ratio,la_ratio,la_percentage,pop_ratio_poverty,pop_ratio_kid,pop_ratio_senior,pop_ratio_white,pop_ratio_black,pop_ratio_asian,pop_ratio_hisp,la_ratio_poverty,la_ratio_kid,la_ratio_senior,la_ratio_white,la_ratio_black,la_ratio_asian,la_ratio_hisp,PovertyRate,MedianFamilyIncome
2520,Missouri,Camden,0,31924.030337999997,3185.3752293,3185.3752293,35616,12630.365539600001,1583.0645534000002,5857.393030299999,727.0898909,7210.5612783,526.87829845,30901.491044000002,3069.8651767,101.93703003599998,9.132509638999998,117.728037956,5.088818515,676.3972558199999,59.556126285999994,14436,6664,7895,34393,134,154,823,0.8963395759770889,0.08943663604278976,0.08943663604278976,8.943663604278976,0.4053234501347709,0.1871069182389937,0.22167003593890386,0.9656615004492363,0.003762353998203055,0.004323899371069182,0.02310759209344115,0.4048325473854797,0.1875418513873279,0.22038081966151127,0.9675856276057277,0.0031635266356787118,0.0034981183670448833,0.020961715819861334,14.888888888888886,49537.555555555555
2521,Missouri,Camden,1,7372.0481150000005,0.0,7372.0481150000005,8386,2447.158147,0.0,1522.232423,0.0,1459.2039642999998,0.0,7091.851815,0.0,42.836610979999996,0.0,25.97067123,0.0,171.15834765999998,0.0,2564,1726,1639,8075,45,30,191,0.8790899254710232,0.0,0.8790899254710232,87.90899254710232,0.3057476746959218,0.20581922251371332,0.19544478893393752,0.9629143811113761,0.0053660863343668016,0.0035773908895778677,0.022776055330312427,0.3319509190425299,0.20648704393324485,0.19793739019838175,0.9619920684687501,0.005810679788272108,0.0035228569896549027,0.02321720436302388,19.6,57590.0
2522,Missouri,Cape Girardeau,0,23626.520797999998,2696.461897487,2696.461897487,24777,6179.1774574,659.096549501,5414.6477036,667.0021098020001,3225.9874536,325.6629752029999,22775.603834,2651.406758719,299.354602743,2.245875019,109.180865859,7.232403915,250.39321375999998,9.190749444,6497,5514,3892,23889,313,111,255,0.9535666464059409,0.10882923265476047,0.10882923265476047,10.882923265476046,0.26221899342131816,0.22254510231262864,0.15708116398272592,0.9641603099648868,0.01263268353715139,0.004479961254389151,0.010291802881704807,0.2597834024361306,0.23103954000033142,0.13492583533901426,0.9659623640248942,0.0114576862831623,0.004422495395780462,0.009861495036749955,9.72,61325.2
2523,Missouri,Cape Girardeau,1,19951.710615800002,0.0,19951.710615800002,50897,6081.587017849999,0.0,4798.69695347,0.0,2868.1148297950003,0.0,18131.583402260003,0.0,1052.4110152039998,0.0,284.82404077499996,0.0,290.81046655999995,0.0,20103,11085,6942,43248,5017,787,1221,0.39200170178595994,0.0,0.39200170178595994,39.200170178596,0.39497416350668996,0.21779279721791067,0.13639310764878088,0.8497160932864413,0.09857162504666286,0.01546260093915162,0.023989626107629135,0.3048153180927713,0.24051556509995958,0.14375282826745217,0.9087733754468843,0.05274790896228129,0.01427567020491187,0.014575715945363783,26.40909090909091,50165.454545454544
2524,Missouri,Carroll,0,4697.334316,1719.7541660100003,1719.7541660100003,5175,1605.034761,569.9454119029999,1054.0276336,389.132874031,885.8569626999999,328.887979353,4588.334317,1671.48285601,34.00000057,19.86738461,2.9999999010000002,0.0,45.00000004,13.93864394,1803,1191,968,5054,34,3,46,0.9076974523671498,0.33231964560579713,0.33231964560579713,33.23196456057971,0.34840579710144925,0.2301449275362319,0.18705314009661836,0.9766183574879227,0.006570048309178744,0.0005797101449275362,0.008888888888888889,0.3389356682552301,0.22489334714284073,0.1892984560612619,0.975491796717327,0.008394365346685593,0.0004675017197301168,0.009184639442830133,11.65,60123.0
2525,Missouri,Carroll,1,691.2507588,0.0,691.2507588,4120,263.2136432,0.0,159.6978666,0.0,122.5080942,0.0,670.0949161,0.0,13.08438064,0.0,0.0,0.0,9.542924571,0.0,1623,1001,811,3927,120,9,72,0.1677793103883495,0.0,0.1677793103883495,16.77793103883495,0.3939320388349515,0.24296116504854368,0.19684466019417476,0.9531553398058252,0.02912621359223301,0.002184466019417476,0.017475728155339806,0.3807788126799811,0.2310274015137906,0.17722670483960415,0.9693948361999252,0.018928558809417108,0.0,0.013805300680705741,16.5,55250.0
2526,Missouri,Carter,0,5393.1435950000005,3116.380574,3116.380574,6265,2732.8339163,1735.3874333800002,1335.0793941,822.1320425800001,800.8195738000001,451.10950548999995,5229.671265000001,3053.2176870000003,6.999999927,2.999999802,9.000000166,6.678607709,71.37439747,38.773118577,3052,1515,1040,6053,7,9,104,0.860836966480447,0.4974270668794892,0.4974270668794892,49.74270668794892,0.4871508379888268,0.2418196328810854,0.16600159616919394,0.9661612130885874,0.0011173184357541898,0.0014365522745411015,0.016600159616919394,0.5250847475065207,0.25350553025499023,0.14712092643801974,0.9733668754563709,0.0011751538077099267,0.0018424776243208527,0.01294402764002538,22.5,45407.0
2527,Missouri,Cass,0,32742.043310999998,3211.418006,3211.418006,36188,7238.440993099999,1226.1989324,8551.9687939,851.5324645000001,4433.1290483,427.4670036,30807.41217,3129.7739650000003,825.46196196,14.09179807,161.98958597,6.637143009,806.4290394199999,50.6143789,7955,9458,4924,34066,910,183,885,0.9047762603901846,0.088742622029402,0.088742622029402,8.8742622029402,0.21982425113297224,0.26135735602962307,0.13606720459820934,0.9413617773847685,0.025146457389189785,0.005056924947496408,0.024455620647728528,0.23543324106871558,0.26154648019810295,0.1351913243913945,0.9439198589470261,0.023351124739498477,0.004690138940788648,0.02383757743833029,7.3625,73429.625
2528,Missouri,Cass,1,30238.534336599994,0.0,30238.534336599994,63290,8024.9673021200015,0.0,7602.3580079,0.0,4389.28649303,0.0,27601.2971787,0.0,879.6780587539998,0.0,206.84271193899997,0.0,1675.1809217910002,0.0,17253,16927,8566,57195,2607,458,3103,0.47777744251224513,0.0,0.47777744251224513,47.77774425122451,0.27260230684152315,0.26745141412545426,0.13534523621425185,0.903697266550798,0.041191341444146,0.0072365302575446355,0.04902828250908516,0.2653887656322937,0.25141291318138687,0.14515539821377232,0.9127855494402073,0.02909129288350655,0.006840368307422974,0.05539887956022397,11.4,66864.41666666667
2529,Missouri,Cedar,0,7417.003133,953.227317784,953.227317784,8980,4053.7344797999995,425.66706708400005,1778.1639998,229.256591349,1652.6071906,194.301406816,7191.614696000001,930.882556884,7.059365724999999,1.210589918,15.999999846,1.999999928,91.50388114,7.999999957999999,4756,2154,2047,8706,10,22,116,0.8259468967706014,0.10615003538797327,0.10615003538797327,10.615003538797326,0.5296213808463252,0.2398663697104677,0.2279510022271715,0.9694877505567929,0.0011135857461024498,0.0024498886414253897,0.012917594654788419,0.535158688069865,0.23982859288670774,0.22065206069003857,0.970403061258989,0.0009880200660694345,0.002150478398395115,0.01188783053024304,18.7,41908.5
2530,Missouri,Cedar,1,2016.6937670000002,0.0,2016.6937670000002,5002,1144.8308769999999,0.0,437.99709529999996,0.0,419.0260546,0.0,1962.866568,0.0,3.937391124,0.0,8.121666738,0.0,36.27148441,0.0,2520,1154,1079,4838,4,22,88,0.4031774824070372,0.0,0.4031774824070372,40.31774824070372,0.5037984806077569,0.23070771691323472,0.21571371451419433,0.9672131147540983,0.0007996801279488205,0.004398240703718513,0.01759296281487405,0.5676771038485585,0.217185723716277,0.2077787225094349,0.9733091856181652,0.001952399114049525,0.004027218644148266,0.017985618344007106,34.4,35509.0
2531,Missouri,Chariton,0,5401.990401,803.6553322210001,803.6553322210001,7831,1912.7876644,295.81839988799993,1177.1113221,146.870904897,1128.7260113999998,195.786258343,5300.823703999999,791.9437698869999,41.621381575,2.0,5.827719333,0.0,33.955940767,7.016570395,3078,1769,1675,7571,156,7,40,0.689821274549866,0.1026248668396118,0.1026248668396118,10.26248668396118,0.3930532499042268,0.22589707572468395,0.21389350019154643,0.9667986208657898,0.019920827480526114,0.0008938832843825821,0.005107904482186183,0.355902698806114,0.21335124238711506,0.21343665537534967,0.9818103926349318,0.007029305804789891,0.0009390995850443367,0.006602457330533673,16.966666666666665,49089.666666666664
2532,Missouri,Christian,0,31414.543319500004,1387.429638196,1387.429638196,48513,8220.2286025,573.8494872389998,8060.1691183,362.42343213300006,3991.7931875000004,189.505551014,30419.2953962,1344.105637141,78.720944228,1.396398095,106.52545243200002,0.9024632990000001,534.39910509,25.24556453,14816,12987,6011,46744,209,166,1057,0.647548972842331,0.028599130917403584,0.028599130917403584,2.8599130917403586,0.3054026755714963,0.26770144085090597,0.12390493269845196,0.9635355471729227,0.004308123595737225,0.0034217632387195185,0.021787974357388742,0.2680960105991348,0.2567709131793821,0.127470952552352,0.9683381263165352,0.0024424549836171623,0.003275044335581506,0.01706131123093607,9.61111111111111,62467.555555555555
2533,Missouri,Christian,1,16067.218427,0.0,16067.218427,28909,5961.3835356,0.0,4855.6119607,0.0,1590.0285094999997,0.0,15242.546484999999,0.0,127.72625923000001,0.0,111.95636821600002,0.0,472.87088887000004,0.0,10825,8199,3453,27378,240,227,841,0.5557860329655124,0.0,0.5557860329655124,55.57860329655124,0.3744508630530285,0.28361409941540694,0.11944377183576049,0.9470407139645093,0.008301912899097166,0.00785222595039607,0.029091286450586323,0.37102772721271104,0.3022061337350362,0.09896103153910274,0.948673633476334,0.007949494171023634,0.006967999391099584,0.02943078735242491,13.579999999999998,58457.8
2534,Missouri,Clark,0,5027.4220381,958.1703756,958.1703756,7139,1704.2949973,382.41906489999997,1213.5718998,177.95240118,817.9898771000001,207.91040471999997,4932.825113,945.3667398,14.074270859,5.378271665,18.000000236,1.891359681,26.999999902,6.004996985,2461,1717,1261,7011,19,23,42,0.7042193637904468,0.13421632940187703,0.13421632940187703,13.421632940187703,0.34472615212214597,0.24050987533267965,0.1766353831068777,0.9820703179717047,0.0026614371760750807,0.003221739739459308,0.005883176915534388,0.3486228125763905,0.23247896027718798,0.171394944879957,0.9820568201980846,0.0032498942760413245,0.0033232065503611763,0.005514073562953801,15.966666666666667,55943.333333333336
2535,Missouri,Clay,0,33222.121213,0.0,0.0,37848,5209.6484504,0.0,9621.6678747,0.0,2959.0708457,0.0,31169.347499999996,0.0,657.0868546900001,0.0,311.83852074699996,0.0,1146.00568693,0.0,6403,10890,3459,35407,796,374,1346,0.877777457540689,0.0,0.0,0.0,0.16917670682730923,0.2877298668357641,0.09139188332276474,0.9355051786091735,0.02103149439864722,0.009881631790319171,0.03556330585499894,0.15681263748930746,0.28961630153028844,0.08906929291866227,0.9382106368272252,0.01977859422272165,0.009386472307041486,0.0344952593358657,5.885714285714285,86269.57142857143
2536,Missouri,Clay,1,67993.76754887999,0.0,67993.76754887999,184091,15033.066788998,0.0,18566.380359980005,0.0,6490.149381752001,0.0,60195.20260113,0.0,2905.9123447879997,0.0,1573.4776438150002,0.0,3733.906542531,0.0,51893,46377,21505,158693,10710,4177,11755,0.369348678364939,0.0,0.369348678364939,36.9348678364939,0.2818877620307348,0.2519243200373728,0.11681722626309814,0.8620356236861118,0.05817774904802516,0.022689865338338104,0.06385428945467188,0.2210947757555998,0.2730600322541744,0.09545212180052096,0.8853047091096448,0.04273792215880626,0.023141498118689246,0.05491542353270445,10.591891891891892,68684.67567567568
2537,Missouri,Clinton,0,11508.278698,452.35689518,452.35689518,15491,2496.9344556,94.6890741,2673.2113769,78.7805037,1724.5690143000002,87.601662104,11074.30243,442.27160477999996,100.88549537,4.000000097,27.981375887,1.0000000409999998,172.28324591999998,5.000000011,3775,3673,2369,14771,246,38,243,0.7429009552643471,0.029201271395003548,0.029201271395003548,2.9201271395003547,0.24368988444903492,0.2371054160480279,0.15292750629397714,0.9535213995223033,0.01588018849654638,0.002453037247433994,0.015686527661222645,0.21667941553020426,0.23008742797658643,0.15151123552642193,0.9628730802020917,0.008769224231428478,0.002423063197789028,0.014822226172669917,8.633333333333333,67359.66666666667
2538,Missouri,Clinton,1,2343.347125,0.0,2343.347125,5252,1172.822037,0.0,628.3381692,0.0,542.6131972999999,0.0,2247.84229,0.0,21.65909411,0.0,20.07093185,0.0,39.10539115,0.0,2500,1421,891,5031,44,34,79,0.44618185929169835,0.0,0.44618185929169835,44.61818592916983,0.476009139375476,0.27056359482102055,0.16964965727341966,0.9579207920792079,0.008377760853008377,0.006473724295506474,0.015041888804265042,0.5004901000315948,0.2681370431621393,0.23155476690206533,0.9592442647608174,0.009242802263023667,0.008565069867743134,0.016687835418322843,14.9,50403.0
2539,Missouri,Cole,0,25088.780164000003,3175.8350400000004,3175.8350400000004,27171,5260.7297392,920.3547444000001,5789.7288522,809.3726425,2507.1250436,331.76758917999996,22616.640874999997,3129.5299919,1960.761875314,6.348505359999999,160.59071263500005,5.564555187,245.02330016,17.394343754,5300,6224,2863,24490,2054,235,306,0.9233660948805713,0.11688325935740312,0.11688325935740312,11.688325935740313,0.19506091052960878,0.22906775606345,0.10536969563137168,0.9013286224283243,0.07559530381656913,0.008648927164992087,0.011262007287181186,0.21868631286815654,0.23347572387138305,0.10043981183859316,0.9108976252136064,0.06959622009627128,0.005878561113348742,0.009284316875358087,8.75,70369.0
2540,Missouri,Cole,1,19580.2322422,0.0,19580.2322422,48819,6141.4806188,0.0,4999.126615089999,0.0,2276.13642968,0.0,16633.9051314,0.0,1881.0936322799998,0.0,208.13998105899998,0.0,685.9647746799999,0.0,16355,11713,6462,39647,6458,731,1489,0.40107810979741493,0.0,0.40107810979741493,40.107810979741494,0.3350130072307913,0.2399270775722567,0.13236649665089412,0.8121223294209222,0.132284561338823,0.014973678280997153,0.030500419918474363,0.3136571897019519,0.2553149806014919,0.116246651292235,0.8495254257275879,0.0960710582495442,0.010630107880457589,0.035033536180514996,19.866666666666664,58788.11111111111
2541,Missouri,Cooper,0,8198.0,3520.3071758,3520.3071758,8198,2666.8412529999996,1207.9488001,2049.0000007,840.942414,1276.0000015,645.1535908,7953.000006,3412.6334726,78.00000019,39.02946479,23.999999544,9.509611884,72.00000013,32.97227394,2725,2049,1276,7953,78,24,72,1.0,0.4294104874115638,0.4294104874115638,42.94104874115638,0.33239814588924127,0.24993900951451573,0.1556477189558429,0.9701146621127105,0.009514515735545254,0.002927543303244694,0.008782629909734082,0.3306612461142853,0.2466177384962351,0.16394463496122205,0.969904040582899,0.009986891726279609,0.00285959489927028,0.008957972554839912,15.45,62963.5
2542,Missouri,Cooper,1,2109.9490579,0.0,2109.9490579,9403,739.8640943600001,0.0,447.26415237000003,0.0,419.85694297000003,0.0,1943.1076468,0.0,113.615626956,0.0,21.427016650000002,0.0,8.474465114000001,0.0,3113,1930,1426,7961,1129,54,160,0.22439105156864828,0.0,0.22439105156864828,22.439105156864827,0.33106455386578754,0.20525364245453578,0.15165372753376583,0.8466446878655748,0.12006806338402637,0.005742848027225354,0.01701584600659364,0.35065495614210496,0.21197864976662292,0.19898913739077534,0.920926332095404,0.05384756875082088,0.010155229373796345,0.004016431146652662,18.433333333333334,52726.666666666664
2543,Missouri,Crawford,0,15915.673622000002,951.1705473399999,951.1705473399999,20102,7475.7339238,546.8136113429999,3673.8757744,211.65044891899998,2598.5656397999996,189.472550473,15536.339849,926.50104338,39.597253428,1.1157441,42.236973673,2.343264036,169.51781856,9.000000011000001,9671,4797,3285,19608,57,64,231,0.7917457776340664,0.04731720959804994,0.04731720959804994,4.731720959804994,0.4810964083175803,0.23863297184359766,0.16341657546512786,0.9754253308128544,0.002835538752362949,0.0031837628096706796,0.011491393891155109,0.4756401052027341,0.23036474306094454,0.16529696736873897,0.9760474886170832,0.002413788680280023,0.0026430692820436736,0.010583949005440144,21.96,44228.0
2544,Missouri,Crawford,1,1017.883934,0.0,1017.883934,4594,483.30355639999993,0.0,276.9254669,0.0,144.6721216,0.0,986.3076138,0.0,1.0,0.0,2.272809595,0.0,15.31210208,0.0,2281,1204,732,4412,10,9,134,0.22156811797997386,0.0,0.22156811797997386,22.156811797997385,0.49651719634305613,0.26208097518502393,0.15933826730518066,0.9603831084022638,0.0021767522855899,0.00195907705703091,0.029168480626904657,0.4748120490523431,0.2720599644517034,0.14213027317513394,0.9689784668514083,0.0009824302816827837,0.0022328769706271836,0.015043072759609939,22.8,44375.0
2545,Missouri,Dade,0,5416.097265,761.4032739000002,761.4032739000002,7883,2248.795694,251.88512108999998,1214.6777682,173.04917381,1029.2229587000002,151.18500290000003,5198.562146,739.0365425,16.000000087,0.0,13.999999907000001,2.999999978,75.99999965,9.899815669999999,3483,1785,1617,7570,30,22,121,0.6870604167195231,0.09658800886718256,0.09658800886718256,9.658800886718257,0.44183686413801854,0.22643663579855386,0.2051249524292782,0.960294304198909,0.00380565774451351,0.0027908156793099072,0.01534948623620449,0.40480462920935406,0.22464214017812228,0.19108180633363248,0.9611652238815153,0.002590044304528551,0.002751922039982066,0.013905270388741365,22.05,46178.5
2546,Missouri,Dallas,0,11578.999983999998,2111.62745687,2111.62745687,11579,6483.271879,1453.82626968,2914.000003,589.7812182,1766.9999999000001,341.96313784,11188.999995999999,2029.26338426,15.9999998,3.991292865,29.000000139,1.000000004,141.00000066,28.520441542,6453,2914,1767,11189,16,29,141,0.9999999986181879,0.18236699687969601,0.18236699687969601,18.2366996879696,0.5573020122635807,0.25166249244321615,0.15260385180067362,0.9663183349166594,0.0013818119008549962,0.0025045340702996802,0.012177217376284653,0.5797468511184336,0.255925540033346,0.15404430124540602,0.9654972671888017,0.001460217418912512,0.0021912801493262747,0.01238222593771988,24.5,37732.0
2547,Missouri,Dallas,1,2114.061244,0.0,2114.061244,5198,759.2701118,0.0,479.6028632,0.0,434.7227784,0.0,2040.3692899999999,0.0,9.343811851,0.0,3.99999995,0.0,20.78856252,0.0,2268,1255,1086,4993,19,11,119,0.4067066648711043,0.0,0.4067066648711043,40.67066648711043,0.4363216621777607,0.24143901500577145,0.20892651019622932,0.9605617545209696,0.0036552520200076955,0.002116198537899192,0.022893420546363986,0.35915237269256706,0.22686327776036747,0.2056339567426458,0.9651419966147394,0.004419839717283044,0.0018920927486621101,0.009833472222718633,18.6,43868.0
2548,Missouri,Daviess,0,6715.387482,1839.9300218,1839.9300218,8433,2778.59999,842.2376798,1789.142448,449.33229257,1144.0671545,307.88257568999995,6584.387481000001,1812.1130069,17.000000149,10.79605023,3.999999905,0.999999959,74.99999958000001,25.26036381,3471,2252,1441,8266,23,5,87,0.7963224809676271,0.2181821441717064,0.2181821441717064,21.81821441717064,0.41159729633582354,0.26704612830546665,0.17087631922210364,0.9801968457251274,0.002727380528874659,0.0005929088106249259,0.01031661330487371,0.42322656852790547,0.26164718487370464,0.16971313215962938,0.9814364556511832,0.003248979405691709,0.0005844318298858177,0.011719069846965649,15.75,51160.5
2549,Missouri,DeKalb,0,7948.078068000001,4768.727986,4768.727986,12892,2398.6228610000003,1424.3094461,1958.9684653,1180.1658539,1281.8852665,795.6964828,7749.685629,4644.357268,30.324664210999998,19.0000001,19.987203959,5.999999958,89.33497567,68.99870672,3130,2310,1771,11205,1459,32,219,0.6165124160719827,0.36989823037542663,0.36989823037542663,36.98982303754266,0.24278622401489297,0.17918088737201365,0.13737201365187712,0.8691436549798325,0.11317095873409866,0.0024821594787465093,0.016987278932671424,0.30062047741126935,0.24684927220483974,0.163372920879493,0.9746191649357995,0.003878699109001918,0.002043532299435035,0.012450742876604384,10.5,58952.5
2550,Missouri,Dent,0,9860.988996,2343.185896,2343.185896,10177,3688.144365,920.8540078,2218.862459,480.8851859,1856.3562493999998,464.0315143,9569.387439,2263.781614,27.999999703,10.016180265,30.00000018,14.495626893999999,76.92944377,26.61791531,3768,2298,1920,9866,28,31,80,0.9689485109560775,0.2302432834823622,0.2302432834823622,23.02432834823622,0.37024663456814383,0.22580328191018964,0.18866070551243,0.9694408961383512,0.002751301955389604,0.003046084307752776,0.007860862729684583,0.37765751585723834,0.22121508981895377,0.1901306548155947,0.9696000883072236,0.0031150143540568335,0.003645934892588886,0.008484584988033618,15.6,51103.5
2551,Missouri,Dent,1,1604.0387899,0.0,1604.0387899,5480,890.6263917800001,0.0,418.005368163,0.0,310.29483118,0.0,1554.02368557,0.0,5.415695491,0.0,2.344438867,0.0,27.684862765,0.0,3145,1354,1057,5263,27,10,68,0.2927078083759124,0.0,0.2927078083759124,29.270780837591243,0.573905109489051,0.24708029197080292,0.19288321167883213,0.9604014598540146,0.004927007299270073,0.0018248175182481751,0.012408759124087591,0.5552399339641432,0.2605955484337505,0.19344596473215253,0.9688192675607813,0.003376287110449261,0.001461584895428968,0.01725947211459016,30.200000000000003,32614.5
2552,Missouri,Douglas,0,9300.964562,3605.969699,3605.969699,9301,4863.870136,1842.0371224,2096.9893719,793.2700445000002,1679.9929143,684.6564019,9019.964566999999,3486.601447,22.999999915,2.425213844,21.999999828,13.099998217,63.00000071,25.082869538,4717,2097,1680,9020,23,22,63,0.9999961898720566,0.38769698946349856,0.38769698946349856,38.769698946349855,0.50714976884206,0.22545962799698957,0.18062573916783142,0.9697881948177616,0.0024728523814643586,0.0023653370605311256,0.006773465218793678,0.5195584887003556,0.22393074590402925,0.18320766716423892,0.9689803760595757,0.0019698879102395084,0.0027194682590938163,0.006824461058436936,21.200000000000003,39586.0
2553,Missouri,Douglas,1,1540.87531,0.0,1540.87531,4383,753.1796491,0.0,316.71240750000004,0.0,418.0387312,0.0,1495.1038369999999,0.0,3.445593195,0.0,2.4826117,0.0,17.04266099,0.0,2365,964,1036,4264,7,9,47,0.3515572233629934,0.0,0.3515572233629934,35.15572233629934,0.539584759297285,0.21994067989961213,0.23636778462240474,0.97284964636094,0.0015970796258270592,0.002053388090349076,0.010723248916267396,0.48879986862791647,0.20554058167107633,0.2712995194919438,0.9702951480220681,0.002236127201622823,0.0016111697577917581,0.01106037644927934,22.2,31331.0
2554,Missouri,Dunklin,0,12659.8595259,2830.6716848550004,2830.6716848550004,17934,6521.510027,1632.588916096,3180.5351921,690.145457608,2058.0628100999998,470.20250222000004,11596.059395600001,2715.470649154,266.55299963,15.00000004,17.000000444999998,0.168927986,973.36723051,164.16294033,9368,4479,3066,16485,418,30,1176,0.7059138801104048,0.15783827840163936,0.15783827840163936,15.783827840163935,0.5223597635775622,0.2497490799598528,0.17096018735362997,0.9192037470725996,0.0233076837292294,0.0016728002676480427,0.06557377049180328,0.5263924672534567,0.24987397766066316,0.16321359661085333,0.9238889131715236,0.018175813071827977,0.0011083498814475577,0.07343390328991548,25.483333333333334,41390.0
2555,Missouri,Dunklin,1,4242.1123208,0.0,4242.1123208,14019,2138.6742793,0.0,1077.1682164,0.0,680.7725829,0.0,3511.0771438,0.0,453.38984216000006,0.0,31.634850664000002,0.0,298.190709429,0.0,7855,3605,2202,10694,2687,78,551,0.302597355075255,0.0,0.302597355075255,30.259735507525498,0.5603110064911905,0.2571510093444611,0.1570725444040231,0.7628218845852058,0.19166844996076754,0.0055638775946929165,0.03930380198302304,0.5041531476697622,0.25392260622577334,0.16047962227733195,0.8276718951038672,0.10687832095744636,0.007457334523861484,0.07029297832754358,27.625,37023.75
2556,Missouri,Franklin,0,51986.7911028,943.4990687000001,943.4990687000001,75213,14688.696799599998,339.3457168,12564.8757193,201.1604349,6937.81017322,134.18448610000002,50553.6850752,914.5271704,395.81888046,7.855833455,203.779111124,3.9827622739999997,542.448106504,1.9827622969999998,23268,18496,10259,72888,624,307,956,0.6911942231103666,0.012544361595734781,0.012544361595734781,1.254436159573478,0.3093614135854174,0.24591493491816574,0.13639929267546833,0.9690877906744845,0.008296438115751266,0.0040817411883583956,0.01271056865169585,0.2839214080955815,0.24118583353381645,0.1336095954963775,0.9723772924508309,0.007626535063515601,0.003925198080812112,0.010285809260387269,12.261538461538462,60902.769230769234
2557,Missouri,Franklin,1,12074.632758599999,0.0,12074.632758599999,26279,4075.8034949999997,0.0,3041.6412324999997,0.0,1630.22128507,0.0,11690.5421339,0.0,85.20767513300001,0.0,66.15051638199999,0.0,189.918000001,0.0,10017,6608,3741,25353,230,106,441,0.45947839562388215,0.0,0.45947839562388215,45.94783956238822,0.38117888808554357,0.2514555348377031,0.14235701510711976,0.9647627383081548,0.008752235625404316,0.00403363902736025,0.016781460481753493,0.33755092817187854,0.2519034154751937,0.13501208009070886,0.9681902851723225,0.007056750862448546,0.0054784702528435205,0.015728677119867963,15.450000000000001,54783.5
2558,Missouri,Gasconade,0,9340.3201211,242.56826746000002,242.56826746000002,12020,2897.8228817,120.4620592,1985.9047044,56.952326369,1850.5098067999998,37.94647631,9157.8342868,233.08647241,12.123418387000001,0.043606621,28.533948145,2.70032792,80.78562351,2.235515307,3750,2563,2509,11772,22,40,116,0.777064901921797,0.0201803883078203,0.0201803883078203,2.01803883078203,0.3119800332778702,0.2132279534109817,0.20873544093178037,0.9793677204658902,0.0018302828618968385,0.0033277870216306157,0.009650582362728786,0.3149660956610131,0.21317758779365018,0.19706545735880934,0.9799676651165874,0.0012696615586721151,0.0032593801366075925,0.008663477591590255,12.575,57316.25
2559,Missouri,Gasconade,1,470.3166898,0.0,470.3166898,3202,203.07480959999998,0.0,114.2886088,0.0,80.48820765,0.0,465.55468260000004,0.0,0.0,0.0,1.0,0.0,2.524021414,0.0,1477,801,553,3131,5,13,36,0.14688216420986883,0.0,0.14688216420986883,14.688216420986883,0.4612742036227358,0.25015615240474703,0.1727045596502186,0.9778263585259213,0.001561524047470331,0.004059962523422861,0.011242973141786383,0.431783124018747,0.24300351503281908,0.1711361926880104,0.9898748921667547,0.0,0.002126226905588329,0.005366642240727898,22.8,45208.0
2560,Missouri,Gentry,0,2973.7290980000002,204.95658705000002,204.95658705000002,6738,1197.5762467999998,79.637289167,788.210795,34.645041543,483.7129332,61.03840802,2923.320221,204.48487658000002,10.00000013,0.0,6.999999946999999,0.0,5.103825718,0.0,2810,1654,1381,6629,21,18,36,0.4413370581775008,0.03041801529385575,0.03041801529385575,3.041801529385575,0.41703769664588897,0.2454734342534877,0.20495696052241022,0.9838230929059067,0.003116651825467498,0.0026714158504007124,0.005342831700801425,0.40180554559829323,0.25886668833381576,0.17137628416111583,0.9839931995449246,0.0031459543725987182,0.00220216801551736,0.0016056402625790659,16.1,51704.5
2561,Missouri,Greene,0,39270.854349,0.0,0.0,51165,11990.5707057,0.0,9124.558370199999,0.0,5635.0218795,0.0,37899.942195999996,0.0,201.77718544599998,0.0,160.123406868,0.0,570.07959701,0.0,16476,12555,7108,49209,316,212,914,0.7675335551451188,0.0,0.0,0.0,0.3220170038111991,0.24538258575197888,0.13892309195739275,0.9617707417179713,0.006176096941268445,0.004143457441610476,0.017863774064301768,0.30533001902988466,0.23234937261894195,0.1434911965352618,0.9650908497987665,0.005138090036259628,0.004077410831070381,0.014516607964362167,11.010000000000002,58234.8
2562,Missouri,Greene,1,61403.36365837,0.0,61403.36365837,224009,19922.749253829996,0.0,14588.252334662999,0.0,8323.480745907,0.0,56175.39154438001,0.0,1757.122388125,0.0,1015.2485350339999,0.0,1834.51753116,0.0,94306,45818,31485,201657,7576,4323,7293,0.2741111457949011,0.0,0.2741111457949011,27.41111457949011,0.42099201371373474,0.20453642487578624,0.1405523885201041,0.9002182948006553,0.033820069729341234,0.019298331763455932,0.03255672763147909,0.32445696891581105,0.2375806709193927,0.1355541496426216,0.9148585386449369,0.028616060805741927,0.016534086645196507,0.029876498971077685,24.542307692307695,48971.07692307692
